,vendor_id,b_entity_id
12717237,19884084,0GHWJ7-E
12717482,49857594,07TZWJ-E
12717717,286365800,07TZWJ-E
12717952,142819247,005931-E
12718169,146861346,0GSN9W-E
12718442,29673361,06FL09-E
12718697,52155337,06FL09-E
12718957,156344219,0665R9-E
12719179,52156635,0F7XG7-E
12719445,29094616,0F7XG7-E
12719711,24310698,0HMBBT-E
12720019,46777029,008ZJM-E
12720247,34390727,000P03-E
12720535,142801920,081YWL-E
12720756,156297082,07W0X4-E
12720985,146695002,0BG8SF-E
12720986,139296443,09T8MH-E
12721235,139246385,08VR58-E
12721474,43337823,07R78T-E
12721694,142821405,08DD3V-E
12721889,140200647,08DD3V-E
12722127,142852735,0F5W2Q-E
12722343,142853805,09WH0D-E
12722345,49811336,07W9SJ-E
12722626,49529314,0FS9Q8-E
12722910,49528532,0FS9Q8-E
12723167,156235973,0F2YGQ-E
12723385,146655486,05PJ2D-E
12723626,156336961,05LHYP-E
12723754,142950823,0GLWBW-E
12724027,142951614,0970QV-E
12724285,156279251,07VKP8-E
12724530,178569854,0051FG-E
12724774,156260916,07VS9F-E
12725012,142941713,09XG3V-E
12725179,47184312,071XT3-E
12725500,34442046,071XT3-E
12725753,57276194,0876B0-E
12726018,27576746,0876B0-E
12726281,133466182,0BNG7L-E
12726580,49800524,077R1B-E
12726581,278046260,077R1B-E
12726582,32963942,07XLX2-E
12726635,28235879,0F2YD6-E
12726907,49762399,08574N-E
12727121,142974937,0CP84J-E
12727160,49803593,07VKJN-E
12727460,49776779,05PFT1-E
12727724,55390553,000P03-E
12727955,49901853,000P03-E
12728194,41265298,0BGLJJ-E
12728425,33855478,085G6R-E
12728657,54641895,073652-E
12728885,49000867,088XDH-E
12729147,57953629,0DDBXY-E
12729429,49851589,00CXPZ-E
12729665,54381694,05PK6W-E
12729926,155980354,07VMXH-E
12730037,142838953,08BLH0-E
12730161,33047603,003Q18-E
12730233,146453112,09T6HQ-E
12730255,19876689,05NJL3-E
12730554,138946305,0DKQT8-E
12730782,54085224,07V46B-E
12731028,57287955,06TJ0K-E
12731029,57287955,06TJ0K-E
12731158,49875076,07R6YZ-E
12731388,156343054,05PL09-E
12731609,35490045,0D3HD9-E
12731780,52134828,05PGHQ-E
12731998,29384827,05PGHQ-E
12732216,29387449,07VVYS-E
12732448,156342405,0F37TB-E
12732696,52156976,0F37TB-E
12732944,156307616,07XJ2Z-E
12733177,56918598,05NJM7-E
12733407,36881121,077093-E
12733633,142823499,09T5JQ-E
12733634,49922504,07R8V1-E
12733871,27209279,07PBJ3-E
12733891,58607087,07PBJ3-E
12733942,156329099,0DHZ9J-E
12734215,37323235,0GZCXC-E
12734478,139293414,08VN87-E
12734484,52160298,07VMCK-E
12734743,142820624,09T7JF-E
12734746,277580542,0GSBRM-E
12734879,49762116,0718RH-E
12735143,156193242,000P03-E
12735379,156250454,009R3Y-E
12735631,49876369,0GTLXM-E
12735904,156190024,09FTF4-E
12736119,156342496,05PHC9-E
12736417,142851712,0DVN5S-E
12736467,19142064,0DDRXR-E
12736731,142899771,05PHXY-E
12737018,33286590,07QDCN-E
12737147,63204030,001DD6-E
12737361,27677810,086F4Q-E
12737585,32092881,05GGNP-E
12737809,156243856,003BBN-E
12737938,53264994,07ZNTT-E
12737990,60797117,08SDBJ-E
12738275,146581981,05LHN6-E
12738330,146754794,07QSYF-E
12738502,142995858,07WF7H-E
12738667,142981966,05ZWYL-E
12738668,146435055,09T57V-E
12738908,57090407,0072WY-E
12739126,58403420,07RF1V-E
12739131,57762818,09RQ6J-E
12739381,49848011,07PTXB-E
12739656,278709802,07PTXB-E
12739880,55245698,07RNWQ-E
12740139,139214037,0G13N8-E
12740339,139054622,060PB7-E
12740340,139054622,060PB7-E
12740341,139054622,060PB7-E
12740613,139053147,08XWFN-E
12740908,139237027,06J2CX-E
12741200,54195743,09NYT3-E
12741515,146853705,097NWC-E
12741754,156203302,0F8N88-E
12742047,269137594,0F4HYH-E
12742287,30046879,0CD36Z-E
12742498,46780223,05PL3C-E
12742761,155922569,0F63JR-E
12742974,57285927,0GK050-E
12743074,27836098,0GK050-E
12743174,22045946,089JTW-E
12743301,49194130,07R6WW-E
12743592,156197759,008D5S-E
12743836,156285476,05TCZN-E
12744111,58379517,001JRD-E
12744142,52134272,006NRT-E
12744372,33429524,006NRT-E
12744602,49848369,0070XN-E
12744642,57352490,07V7JH-E
12744905,47184167,0C3J0T-E
12745066,298586027,08RXBS-E
12745202,33756350,07WCLQ-E
12745435,49768315,05PLLS-E
12745725,142945962,0D5YJF-E
12745859,146575165,07VVSW-E
12746107,142950477,07LLKW-E
12746257,156321032,07VM9D-E
12746524,156214075,07VM9D-E
12746637,47207030,0DHS0Q-E
12746860,52160172,06NKH0-E
12747078,32119483,06NKH0-E
12747296,26208986,05PGF5-E
12747591,142905744,05PJ2D-E
12747625,145780075,0B2CLZ-E
12747626,52816186,00CHC9-E
12747889,56852253,0HPSZ3-E
12748133,142852421,00GLHL-E
12748394,142974268,09V2BM-E
12748397,46825550,07PB23-E
12748662,142817074,09V2G0-E
12748664,146849202,079178-E
12748912,178767831,003N4Y-E
12749167,142818935,0G0MV8-E
12749357,30483338,0BVMPT-E
12749558,36964413,073652-E
12749776,156334548,05K8SC-E
12750043,290790656,067GTT-E
12750279,49774226,0DDHCB-E
12750581,49861708,0FN06Q-E
12750796,59098113,0FN06Q-E
12751039,142944718,09T7X9-E
12751187,36145425,0CN4N7-E
12751432,143629649,080NBY-E
12751668,42438190,09T84T-E
12751978,142882531,0DNS9Z-E
12751980,146796395,096YX6-E
12752178,49801869,07XDCY-E
12752179,156286873,07XDCY-E
12752187,156250602,07ZX46-E
12752420,49216997,0GSW8J-E
12752549,55358997,0738MS-E
12752550,49862583,0C334X-E
12752778,279579149,0C334X-E
12753006,52652872,0G5ZT0-E
12753286,63013329,05Y9PC-E
12753501,33297065,067C4M-E
12753767,47820225,0F37SD-E
12754005,47820226,05NJL3-E
12754281,142847530,05PLR5-E
12754331,156315459,09ZNPJ-E
12754561,59201313,06NSZJ-E
12754806,156191009,0F4PXF-E
12755046,156230316,0F6TW8-E
12755262,156371209,0BHRGJ-E
12755533,156351462,08XNFD-E
12755849,156265002,08VBQB-E
12756067,55431759,005687-E
12756349,267982985,086V91-E
12756604,156259043,07N1C8-E
12756866,140699536,0831Y0-E
12757092,19481564,0831Y0-E
12757361,142810047,0BGKVF-E
12757362,49692175,0DC14C-E
12757614,137898584,0C9LT9-E
12757841,19883601,0GSFFR-E
12758086,35736873,085ZL9-E
12758302,178247757,00F7M2-E
12758557,52227323,0630HN-E
12758558,52227323,0630HN-E
12758775,156261297,05PFSS-E
12759024,55245878,07VMK1-E
12759025,156286742,09V620-E
12759280,46874825,000P03-E
12759533,46805240,079YDX-E
12759754,46794385,0863P9-E
12759980,156180968,07PV55-E
12760226,49864398,05PCFJ-E
12760460,156320119,085YQJ-E
12760721,156300598,07W3HG-E
12761001,142814274,09MSJG-E
12761244,146577452,09V2G0-E
12761246,29286311,064W34-E
12761378,142801743,09XG7N-E
12761624,52130720,0F3KH8-E
12761852,141503956,0F3KH8-E
12762080,156255336,088YN2-E
12762334,194103489,09YR59-E
12762558,40930716,087C3V-E
12762791,43188044,0CJG6W-E
12762792,142977763,09V2G0-E
12762794,156234835,07YRYF-E
12763017,142816455,05TD4B-E
12763018,142889384,0B2CLZ-E
12763176,156359670,07C4M7-E
12763413,156205676,0F2Y6F-E
12763638,142858745,0DNM91-E
12763861,19890866,07W781-E
12764086,27613987,0032DZ-E
12764313,49772918,07V24V-E
12764585,144231356,0GZ9JB-E
12764723,142827628,09T7X9-E
12764871,156351078,0BTPKR-E
12765104,33954715,07TWHD-E
12765364,49853806,05PMH6-E
12765590,63069070,0F4488-E
12765826,156180318,06N56C-E
12766053,156283505,093MWW-E
12766248,63224608,08ZFK1-E
12766507,34888007,0G2QH3-E
12766777,169980128,07R892-E
12766827,137966205,0CJT5S-E
12766962,156293830,005M3V-E
12767131,32986552,06N56C-E
12767439,29124203,085HPL-E
12767562,146677638,0F5W2Q-E
12767797,33785910,0F4FG5-E
12768075,20924471,0F4FG5-E
12768316,35411755,002B0D-E
12768576,49848018,05L2FF-E
12768799,156234884,05K2KS-E
12768915,142998319,06T096-E
12769150,35563560,002TGY-E
12769424,156243644,05THHB-E
12769477,156321492,07XJVV-E
12769602,144456266,07QTKX-E
12769877,56157452,082B70-E
12770000,24929022,082B70-E
12770116,52724233,07TH23-E
12770385,156318884,07QBHV-E
12770615,156348024,0CV6CW-E
12770887,145113667,07T7TK-E
12771125,178411801,08830J-E
12771381,31804015,0F3JSD-E
12771647,156266696,0D04F6-E
12771899,49860831,07PCRM-E
12771905,144264630,00DMP2-E
12772137,56174345,07SG7Z-E
12772389,49864093,084182-E
12772599,61173348,07VCN5-E
12772826,295649886,08GGS3-E
12772827,156356441,05THHB-E
12772829,32665739,0640FV-E
12773069,54066564,006ZWX-E
12773318,21132729,07S9QC-E
12773569,156236800,07XCX3-E
12773806,156325709,0839VQ-E
12773809,32948189,09HHXG-E
12774044,35408567,0861QH-E
12774045,38057190,083W01-E
12774206,63206445,07SW7K-E
12774447,52159003,09HHXG-E
12774676,30154255,0037JR-E
12774941,152941553,0DPZ50-E
12775155,156360301,07YVPJ-E
12775390,146568335,09T7MV-E
12775395,142851384,0869Z7-E
12775509,146615501,09WFZP-E
12775512,320860426,0841H5-E
12775658,156193085,07VBJG-E
12775792,156366295,07VBJG-E
12775926,178519932,05PJQD-E
12776185,63207662,0B4ZZ1-E
12776306,57778402,07ZJWT-E
12776493,30006294,0BGK3Y-E
12776728,36210899,06MX6X-E
12776846,49886555,097BJX-E
12777109,285573913,097BJX-E
12777369,47194090,05V0WY-E
12777608,63225680,0DV9M8-E
12777825,179376560,0F2CQ6-E
12778056,156251686,06KCGB-E
12778280,27833575,0F3KLF-E
12778582,156186805,0F3KLF-E
12778879,156296667,002J7B-E
12779120,326602386,0DYGZ3-E
12779373,49861835,05PHZS-E
12779653,35755413,0HDV7P-E
12779889,46818165,0HDV7P-E
12780124,49855758,07VNHS-E
12780262,49910776,05TCZN-E
12780570,49872224,0887JD-E
12780839,156246533,0D8S8P-E
12781072,50498842,064V2S-E
12781317,289489379,0FDWSV-E
12781446,178824388,06N56C-E
12781661,35417077,0BKNMS-E
12781664,156251901,07PW6W-E
12781894,156332277,07XPK1-E
12782160,265938019,0FST5H-E
12782161,50551787,07TGF3-E
12782437,52149965,002PKW-E
12782689,37396812,002PKW-E
12782908,35752760,0D37BW-E
12783125,34188430,0787N7-E
12783421,146806130,0F4407-E
12783453,19243512,0DBSYL-E
12783571,144515947,0DBSYL-E
12783684,57276847,09RF51-E
12783899,61043494,077V78-E
12784114,61405178,0D9NDF-E
12784378,35467291,0F2L26-E
12784629,146745246,00246N-E
12784908,156252328,07ZJMZ-E
12785130,156298323,07TLZW-E
12785131,156185522,0887YX-E
12785352,63078034,072C8P-E
12785574,49871728,07V07J-E
12785815,32862873,0022Q8-E
12786064,52165028,086TYQ-E
12786294,156345569,093DRZ-E
12786538,141811358,086TYQ-E
12786768,57597136,07V07J-E
12787018,60019195,0625G5-E
12787236,156211420,0F444Q-E
12787506,49864665,001V6B-E
12787754,32945496,0043JQ-E
12788018,49864847,083T4Y-E
12788254,58190730,000P03-E
12788513,287412859,085XFX-E
12788779,49857465,0GM2BJ-E
12789020,58967883,07W9DP-E
12789189,156340041,0C85QY-E
12789485,156245712,09868X-E
12789733,27669052,0BM2P6-E
12789974,46778522,085R2N-E
12790256,178310893,05PKR9-E
12790477,61148764,0F50KG-E
12790721,61149135,0F4FMB-E
12790964,138575969,0H4C0L-E
12791200,61099666,0886SY-E
12791449,49864564,07W0HB-E
12791705,36678597,0F3JSJ-E
12791950,146872537,0H1XNY-E
12792206,49863042,07XGCV-E
12792333,275246755,00328T-E
12792334,52161207,0F2CQ6-E
12792598,29277876,0F2CQ6-E
12792814,146882554,09V2P0-E
12792842,52139845,09397T-E
12793103,30083508,09397T-E
12793364,302546745,000P03-E
12793592,53021998,0922W6-E
12793805,156287807,00515L-E
12794025,55758101,075Z37-E
12794285,49719381,07VRV9-E
12794509,49812778,0090J0-E
12794744,285927447,09MF5T-E
12795022,156241617,064ZP7-E
12795264,146426849,09T5RG-E
12795265,156330754,0FG2XG-E
12795537,34744710,0030WQ-E
12795792,137922867,07XF48-E
12795914,142873997,09XB8C-E
12795915,279333621,06M4L2-E
12796182,139652895,0CM3RK-E
12796467,146814961,09V2RR-E
12796468,156349322,0BXKRP-E
12796708,62486734,07V0QX-E
12796992,156230600,07V89L-E
12797235,156234434,07N1C8-E
12797469,63225838,07XGFG-E
12797597,49809206,0B1WS3-E
12797727,140367649,0B1WS3-E
12797857,52135907,06N73V-E
12798101,156317136,06N73V-E
12798345,21865932,0G65RR-E
12798601,61136911,0CLSRF-E
12798717,29139930,0CLSRF-E
12798859,49849110,09V0SY-E
12799108,19886534,07ZL1V-E
12799353,61045440,0CLSRF-E
12799469,61136014,008NVY-E
12799728,40191883,060FH7-E
12799986,250435729,00BM7B-E
12800199,156216160,0CPSN4-E
12800465,90788368,07PWC3-E
12800683,52240034,05PDQ6-E
12800944,49872555,0887J8-E
12800945,153335991,0887J8-E
12800946,34684109,08763R-E
12801148,49221226,0F2ZRC-E
12801188,49890182,093MWW-E
12801454,142746029,07QFQJ-E
12801456,274723608,0DS1K7-E
12801715,156337026,062N88-E
12801956,146731677,09T8ZV-E
12801957,156374891,05PJM5-E
12802225,156260239,0F44B8-E
12802474,62989738,07XJZ4-E
12802724,29446670,083SRZ-E
12802837,156301189,05PFPF-E
12803102,34530157,0B1CBW-E
12803218,34703955,0DC1MR-E
12803435,29279914,085JZN-E
12803654,46991914,003RXP-E
12803872,49875811,083VW7-E
12804122,156310445,09JKS0-E
12804427,46807277,0BC2JW-E
12804478,142860322,007RQL-E
12804557,146709892,0GZM7H-E
12804682,146564501,05PJ2D-E
12804683,139213137,002NX0-E
12805040,146884271,09T854-E
12805052,142852879,0F69BK-E
12805270,156354105,05PHHV-E
12805487,314007432,07VC7B-E
12805733,49859502,05PJL2-E
12805990,156196850,07ZJST-E
12805991,47190168,07XHPY-E
12806215,146442563,0F4HVY-E
12806217,48687627,0F5W2L-E
12806476,142886530,0HM5SL-E
12806477,178565805,05HRL4-E
12806693,178666454,07W527-E
12806702,148522467,0832GS-E
12806815,55788321,0DB54W-E
12807059,60099862,0F3JW6-E
12807279,49848187,0BS6F9-E
12807494,57648582,0BG7P8-E
12807751,156283778,09WGH1-E
12808000,156287847,05PJB6-E
12808202,156287846,08JGG3-E
12808411,156287845,0BNZWK-E
12808711,156313613,0DWR6S-E
12808961,52076960,06GYTH-E
12809209,62355633,0861M5-E
12809431,135076458,085QFT-E
12809712,156206560,00259P-E
12809964,34087626,088MRJ-E
12810212,49767472,07PVJ2-E
12810341,46861040,07PVJ2-E
12810472,156240617,09Y5HZ-E
12810725,198343213,067GTT-E
12811014,156187360,0F4Q1P-E
12811249,156201347,0DB54W-E
12811544,277632183,003SXZ-E
12811799,142900958,09V1F5-E
12811800,156330731,05QTCG-E
12812046,35793500,0C3HZC-E
12812265,52182394,0F647R-E
12812499,35651601,0F647R-E
12812733,141338616,086B0V-E
12812868,142958829,0HM5SL-E
12812869,39072777,000P03-E
12813098,156231595,09V8WG-E
12813267,35140347,0048HP-E
12813543,49810279,083SB7-E
12813673,29966256,08QZJ3-E
12813901,156358809,07W3V9-E
12814150,139253010,08VPDJ-E
12814442,153422058,001WD9-E
12814555,21626800,0896BY-E
12814683,156271692,08JD2B-E
12814921,53204012,06X58D-E
12815189,49866289,09T8PV-E
12815435,33061290,07VM0B-E
12815585,52159175,07VM0B-E
12815735,19891961,07XCM4-E
12815932,258950568,083ZG3-E
12816210,154431112,083ZG3-E
12816429,49805462,07R99J-E
12816543,32820128,05PJM5-E
12816774,58184579,07RLR3-E
12817008,62785352,07J0H5-E
12817256,63221803,003SXW-E
12817513,146432707,09XBC0-E
12817778,156185802,07ZK0K-E
12818003,38490301,07JVYY-E
12818227,35497693,07W0HB-E
12818453,46781838,07W527-E
12818689,49211652,0F7XDG-E
12818726,49890058,0BP3KB-E
12818989,55246391,0869ZT-E
12819221,289317192,05TD9F-E
12819472,289493507,0BP3KB-E
12819739,49905136,064VT7-E
12819867,50040010,000P03-E
12820079,32813546,083VQT-E
12820298,52149796,05GFZB-E
12820536,52166741,0GGBVL-E
12820789,143432675,0GGBVL-E
12821081,146709170,0BRZ6P-E
12821205,50099602,07V7LJ-E
12821349,56935224,07T2HG-E
12821588,52168436,007734-E
12821831,29243802,007734-E
12822074,140342093,0F4FJR-E
12822302,33427096,0F4FJ8-E
12822517,52174201,0F4FJ8-E
12822732,32953616,0FS6YK-E
12822969,52163698,0FS6YK-E
12823204,136180154,00DSVF-E
12823500,35434577,08878T-E
12823720,156289778,07PC5D-E
12823970,52156039,0F4JG8-E
12824198,30098661,0F4JG8-E
12824426,56366073,07XLMW-E
12824568,156294676,06CLHX-E
12824801,179403719,080QJY-E
12825073,51519697,0DQCQN-E
12825390,47818196,0H8SFG-E
12825677,34092074,0G8DV2-E
12825924,49760249,07B8GX-E
12826163,156235773,09GM74-E
12826432,49877836,07VH96-E
12826730,275255681,07VH96-E
12827031,52127560,09S7YX-E
12827306,55867867,005XPD-E
12827533,36038561,0F4FP4-E
12827752,52127049,0F4FP4-E
12827971,49813061,07XKTZ-E
12828100,287653274,07XKTZ-E
12828229,49719524,07XH9X-E
12828385,21625339,083Z11-E
12828689,63205853,07N1C8-E
12828985,35531992,07VL12-E
12829230,146578748,09T83V-E
12829231,142821359,05L30X-E
12829232,34017064,000P9Q-E
12829449,63223347,09WG6M-E
12829677,56863265,05L394-E
12829703,35306911,07TJ5V-E
12829923,142816747,09V2BM-E
12830202,49869080,06BKJ1-E
12830422,156325883,05PHLL-E
12830713,47209719,0F7M03-E
12830934,139374106,087Q1R-E
12831166,49852559,05LD25-E
12831433,39880882,05THHB-E
12831676,156357609,07V5XL-E
12831920,63044989,064WXL-E
12832043,49864623,09L9MK-E
12832286,140902612,07V5PR-E
12832494,156187936,0F2L3P-E
12832752,52148596,0BGLJJ-E
12833022,144446775,0BGLJJ-E
12833289,286003924,07ND5M-E
12833569,142847136,06KTQ4-E
12833803,52912503,0BQLDZ-E
12834065,52146392,0DP7D5-E
12834285,49764877,085XFX-E
12834538,156293412,0DP7D5-E
12834758,302602434,0887YF-E
12834976,29770863,07V26B-E
12835223,52154891,000P03-E
12835470,39075051,000P03-E
12835717,36543187,008H3S-E
12835951,49535007,0GFZRV-E
12836219,37578928,0D6MDH-E
12836437,306907303,0GZT3Z-E
12836518,307622435,0BS11S-E
12836807,156370786,07MJMY-E
12837050,154690829,0F696K-E
12837282,156370395,09C5W9-E
12837523,55241968,07RLR3-E
12837770,47164479,05PLWS-E
12837821,49910559,083XCW-E
12838075,47763281,083XCW-E
12838329,29273015,07XJDT-E
12838595,54445676,07V9GC-E
12838891,49769247,0H9D2Z-E
12839120,179396713,05GGNP-E
12839349,49212828,07PD86-E
12839589,46805325,008CCX-E
12839821,156228437,009GFJ-E
12840046,156214588,0DDT60-E
12840292,156231673,0882CC-E
12840425,55774449,05PHZN-E
12840658,317475037,0709RN-E
12840887,23387855,086B0J-E
12841146,49003689,002SSB-E
12841429,47420941,002SSB-E
12841719,42891891,0CC8DQ-E
12841972,52159331,0CC8DQ-E
12842225,142949283,09WG2G-E
12842249,142914372,09XG44-E
12842398,52171517,001PBS-E
12842631,61015880,0CXQY4-E
12842865,63211217,07CSHF-E
12842866,156258793,0BNJRD-E
12843066,49776060,0FGMLM-E
12843342,142935582,09LYH4-E
12843343,142935582,09LYH4-E
12843413,51812208,064RBL-E
12843626,52936788,070KXP-E
12843755,56938278,070KXP-E
12843884,156374479,07F56Z-E
12843934,156282498,0834H4-E
12844162,156327776,0F5X4V-E
12844423,49885544,0D2L46-E
12844532,156263412,083ZG3-E
12844780,140835389,000P03-E
12844998,59002405,074LTF-E
12844999,61159132,07P41D-E
12845178,52391184,0BQXCX-E
12845411,142844312,000P03-E
12845664,49863786,0CBF01-E
12845965,156330607,07VSML-E
12846185,49766154,07RNWQ-E
12846473,142922932,09T854-E
12846485,52134712,07TJ5V-E
12846716,32809837,07TJ5V-E
12846947,178362321,07QBTW-E
12847177,19883290,07VMYN-E
12847396,63209963,0F4HYH-E
12847619,156326174,09T5MY-E
12847731,156277927,0BQXPW-E
12847979,142969622,003N52-E
12848203,142844935,05PH8V-E
12848204,20166973,05H03C-E
12848427,33860125,05H03C-E
12848645,146673851,0F3JN1-E
12848781,21413783,07XDJ2-E
12848782,156315192,096VTK-E
12849055,156279498,0675P3-E
12849268,49215680,0C7PVX-E
12849398,40582544,006FK4-E
12849653,52169674,006FK4-E
12849908,156221984,07VBWB-E
12849910,49804669,07PV9Y-E
12850042,156346042,0D0CHP-E
12850262,55916962,0DHK9L-E
12850393,33972174,08DDSQ-E
12850620,38028949,05LHX6-E
12850621,49279345,081BMY-E
12850731,52294220,009GFK-E
12850986,323777056,07V35L-E
12851102,61196239,000P51-E
12851166,156243728,0HPVQ3-E
12851404,21878247,05V3M6-E
12851646,156363076,080NBY-E
12851901,146586783,0H1XNY-E
12851904,156242406,05PLRC-E
12852130,63059894,0BXKRP-E
12852416,136330959,088HSK-E
12852680,52135085,04G1MH-E
12852912,156256204,0950R0-E
12853165,49362953,09T57V-E
12853402,62514294,083VQT-E
12853691,142870691,05PJ2D-E
12853692,323423876,00404W-E
12853930,156222319,07V5SQ-E
12854199,35652445,097YW3-E
12854467,32150969,08ZYJ8-E
12854713,32124919,07RL96-E
12854937,156256528,061DPJ-E
12855249,142823832,06L0JK-E
12855250,63216834,08362J-E
12855495,156256669,07XLX2-E
12855719,156229685,07RBJN-E
12855958,142878838,05YN2V-E
12856181,21628512,099GBJ-E
12856432,21623541,07XN02-E
12856667,49801126,07QF3Q-E
12856820,156299352,07QF3Q-E
12856954,156273299,0F67P8-E
12857181,156220439,0F3KNN-E
12857492,178472706,0GWXWK-E
12857530,156243015,07VSPH-E
12857670,56251038,07XF8B-E
12857684,156314483,085W0F-E
12857982,56501392,06G5G8-E
12858217,37833154,0B53R2-E
12858444,52166832,05TD9F-E
12858730,35324034,05TD9F-E
12858986,57282022,07XJRK-E
12859026,49768907,07V0XZ-E
12859029,277978951,07V0XZ-E
12859032,46779622,06N56C-E
12859263,60819057,06KCGB-E
12859496,179395725,07VVSW-E
12859752,146629182,06HGWN-E
12859977,49773909,06C1JZ-E
12860210,52612944,07XNCM-E
12860437,250183959,083NSJ-E
12860676,52163464,0074Q6-E
12860983,156255065,09V0SY-E
12861266,29235598,008XX6-E
12861319,56496737,07ZNQT-E
12861611,156194630,06VYY5-E
12861876,323205162,0GHGRF-E
12862125,156216909,07RWC8-E
12862367,61936975,085XL7-E
12862593,156225812,07P9G9-E
12862809,156289779,06458D-E
12863073,49774421,065B9T-E
12863302,156201234,065B9T-E
12863528,175019403,0808PB-E
12863761,47222193,0808PB-E
12863912,139174824,0CHHDX-E
12864177,52142363,0CHHDX-E
12864442,146798647,0BNC0M-E
12864670,19884434,081LDX-E
12864897,56844826,0GHGRF-E
12865158,90132524,07RPLH-E
12865403,156202899,07N1C8-E
12865625,29752067,07XQVD-E
12865898,49872465,00763H-E
12866144,307242073,076LNY-E
12866389,156348654,07W95S-E
12866651,142819403,0BL6SG-E
12866912,156252986,07PBNC-E
12867188,49808903,0B2VY7-E
12867503,31405294,0B2VY7-E
12867756,146775196,05LHDM-E
12868014,49858612,06LX3S-E
12868268,275364338,06LX3S-E
12868516,51245352,000P03-E
12868811,202447320,05PLN0-E
12869060,24852448,05PLN0-E
12869306,134699492,06S1JG-E
12869534,57274282,05NJP5-E
12869787,49767750,05NJP5-E
12870040,34816433,07XDF4-E
12870269,156252841,05LHXZ-E
12870493,156376229,07ZDH9-E
12870756,23003866,0D3QGX-E
12871024,89954495,09T67V-E
12871304,151624709,05PKLB-E
12871586,49805578,09T8Q7-E
12871844,148525800,07ND1X-E
12872111,46979084,0BRD0T-E
12872353,35473018,06KW4L-E
12872607,156212221,07VSPH-E
